cenario,modulo,datahora_sinal,datahora_entrada,datahora_saida,direcao,take,stop,pontos,resultado
EMAADX_EXTRA_SOZINHO,EMAADX_SELL,2026-02-04 03:50:00,2026-02-04 03:52:00,2026-02-04 06:00:00,SELL,50.5,117.0,-117.0,STOP
EMAADX_EXTRA_SOZINHO,EMAADX_BUY,2026-02-06 03:50:00,2026-02-06 03:52:00,2026-02-06 05:00:00,BUY,50.5,117.0,50.5,TAKE
EMAADX_EXTRA_SOZINHO,EMAADX_SELL,2026-02-09 03:50:00,2026-02-09 03:52:00,2026-02-09 04:04:00,SELL,50.5,117.0,50.5,TAKE
EMAADX_EXTRA_SOZINHO,EMAADX_SELL,2026-02-11 03:50:00,2026-02-11 03:52:00,2026-02-11 04:00:00,SELL,50.5,117.0,50.5,TAKE
EMAADX_EXTRA_SOZINHO,EMAADX_BUY,2026-02-16 03:50:00,2026-02-16 03:52:00,2026-02-16 08:12:00,BUY,50.5,117.0,-117.0,STOP
EMAADX_EXTRA_SOZINHO,EMAADX_SELL,2026-02-16 20:54:00,2026-02-16 20:56:00,2026-02-16 21:04:00,SELL,50.5,117.0,50.5,TAKE
EMAADX_EXTRA_SOZINHO,EMAADX_SELL,2026-02-19 03:50:00,2026-02-19 03:52:00,2026-02-19 07:24:00,SELL,50.5,117.0,50.5,TAKE
EMAADX_EXTRA_SOZINHO,EMAADX_BUY,2026-02-26 03:50:00,2026-02-26 03:52:00,2026-02-26 08:32:00,BUY,50.5,117.0,-117.0,STOP
EMAADX_EXTRA_SOZINHO,EMAADX_BUY,2026-03-04 03:50:00,2026-03-04 03:52:00,2026-03-04 04:08:00,BUY,50.5,117.0,50.5,TAKE
EMAADX_EXTRA_SOZINHO,EMAADX_SELL,2026-03-06 03:50:00,2026-03-06 03:52:00,2026-03-06 05:54:00,SELL,50.5,117.0,50.5,TAKE
EMAADX_EXTRA_SOZINHO,EMAADX_SELL,2026-03-08 20:54:00,2026-03-08 20:56:00,2026-03-08 21:16:00,SELL,50.5,117.0,50.5,TAKE
EMAADX_EXTRA_SOZINHO,EMAADX_BUY,2026-03-10 20:54:00,2026-03-10 20:56:00,2026-03-11 02:36:00,BUY,50.5,117.0,-117.0,STOP
EMAADX_EXTRA_SOZINHO,EMAADX_BUY,2026-03-13 03:50:00,2026-03-13 03:52:00,2026-03-13 04:02:00,BUY,50.5,117.0,50.5,TAKE
EMAADX_EXTRA_SOZINHO,EMAADX_SELL,2026-03-19 03:50:00,2026-03-19 03:52:00,2026-03-19 04:50:00,SELL,50.5,117.0,-117.0,STOP
EMAADX_EXTRA_SOZINHO,EMAADX_BUY,2026-03-22 20:54:00,2026-03-22 20:56:00,2026-03-23 00:32:00,BUY,50.5,117.0,-117.0,STOP
EMAADX_EXTRA_SOZINHO,EMAADX_SELL,2026-03-23 20:54:00,2026-03-23 20:56:00,2026-03-24 00:28:00,SELL,50.5,117.0,50.5,TAKE
EMAADX_EXTRA_SOZINHO,EMAADX_SELL,2026-03-24 03:50:00,2026-03-24 03:52:00,2026-03-24 04:12:00,SELL,50.5,117.0,50.5,TAKE
EMAADX_EXTRA_SOZINHO,EMAADX_BUY,2026-03-30 20:54:00,2026-03-30 20:56:00,2026-03-30 21:50:00,BUY,50.5,117.0,50.5,TAKE
EMAADX_EXTRA_SOZINHO,EMAADX_SELL,2026-04-01 20:54:00,2026-04-01 20:56:00,2026-04-01 21:10:00,SELL,50.5,117.0,50.5,TAKE
EMAADX_EXTRA_SOZINHO,EMAADX_BUY,2026-04-06 03:50:00,2026-04-06 03:52:00,2026-04-06 08:28:00,BUY,50.5,117.0,-117.0,STOP
EMAADX_EXTRA_SOZINHO,EMAADX_SELL,2026-04-06 20:54:00,2026-04-06 20:56:00,2026-04-07 03:02:00,SELL,50.5,117.0,-117.0,STOP
EMAADX_EXTRA_SOZINHO,EMAADX_BUY,2026-04-07 03:50:00,2026-04-07 03:52:00,2026-04-07 04:16:00,BUY,50.5,117.0,50.5,TAKE
EMAADX_EXTRA_SOZINHO,EMAADX_BUY,2026-04-09 20:54:00,2026-04-09 20:56:00,2026-04-10 07:28:00,BUY,50.5,117.0,50.5,TAKE
EMAADX_EXTRA_SOZINHO,EMAADX_BUY,2026-04-12 20:54:00,2026-04-12 20:56:00,2026-04-13 03:02:00,BUY,50.5,117.0,50.5,TAKE
EMAADX_EXTRA_SOZINHO,EMAADX_BUY,2026-04-14 03:50:00,2026-04-14 03:52:00,2026-04-14 07:30:00,BUY,50.5,117.0,50.5,TAKE
EMAADX_EXTRA_SOZINHO,EMAADX_BUY,2026-04-15 20:54:00,2026-04-15 20:56:00,2026-04-16 08:50:00,BUY,50.5,117.0,-117.0,STOP
EMAADX_EXTRA_SOZINHO,EMAADX_BUY,2026-04-19 20:54:00,2026-04-19 20:56:00,2026-04-20 07:50:00,BUY,50.5,117.0,50.5,TAKE
EMAADX_EXTRA_SOZINHO,EMAADX_BUY,2026-04-21 03:50:00,2026-04-21 03:52:00,2026-04-21 06:36:00,BUY,50.5,117.0,50.5,TAKE
EMAADX_EXTRA_SOZINHO,EMAADX_SELL,2026-04-22 03:50:00,2026-04-22 03:52:00,2026-04-22 09:14:00,SELL,50.5,117.0,-117.0,STOP
EMAADX_EXTRA_SOZINHO,EMAADX_BUY,2026-04-26 20:54:00,2026-04-26 20:56:00,2026-04-27 02:08:00,BUY,50.5,117.0,-117.0,STOP
EMAADX_EXTRA_SOZINHO,EMAADX_BUY,2026-05-05 03:50:00,2026-05-05 03:52:00,2026-05-05 07:10:00,BUY,50.5,117.0,50.5,TAKE
EMAADX_EXTRA_SOZINHO,EMAADX_BUY,2026-05-06 20:54:00,2026-05-06 20:56:00,2026-05-07 02:06:00,BUY,50.5,117.0,50.5,TAKE
EMAADX_EXTRA_SOZINHO,EMAADX_SELL,2026-05-07 03:50:00,2026-05-07 03:52:00,2026-05-07 05:10:00,SELL,50.5,117.0,50.5,TAKE
EMAADX_EXTRA_SOZINHO,EMAADX_BUY,2026-05-08 03:50:00,2026-05-08 03:52:00,2026-05-08 06:44:00,BUY,50.5,117.0,50.5,TAKE
EMAADX_EXTRA_SOZINHO,EMAADX_SELL,2026-05-11 20:54:00,2026-05-11 20:56:00,2026-05-12 01:54:00,SELL,50.5,117.0,50.5,TAKE
EMAADX_EXTRA_SOZINHO,EMAADX_BUY,2026-05-12 20:54:00,2026-05-12 20:56:00,2026-05-12 23:24:00,BUY,50.5,117.0,50.5,TAKE
EMAADX_EXTRA_SOZINHO,EMAADX_SELL,2026-05-14 20:54:00,2026-05-14 20:56:00,2026-05-14 21:14:00,SELL,50.5,117.0,50.5,TAKE
EMAADX_EXTRA_SOZINHO,EMAADX_SELL,2026-05-15 03:50:00,2026-05-15 03:52:00,2026-05-15 04:16:00,SELL,50.5,117.0,50.5,TAKE
EMAADX_EXTRA_SOZINHO,EMAADX_BUY,2026-05-18 03:50:00,2026-05-18 03:52:00,2026-05-18 05:32:00,BUY,50.5,117.0,-117.0,STOP
EMAADX_EXTRA_SOZINHO,EMAADX_SELL,2026-05-19 03:50:00,2026-05-19 03:52:00,2026-05-19 04:02:00,SELL,50.5,117.0,50.5,TAKE
EMAADX_EXTRA_SOZINHO,EMAADX_BUY,2026-05-20 03:50:00,2026-05-20 03:52:00,2026-05-20 07:34:00,BUY,50.5,117.0,50.5,TAKE
EMAADX_EXTRA_SOZINHO,EMAADX_BUY,2026-05-20 20:54:00,2026-05-20 20:56:00,2026-05-20 21:16:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,DMI3_1030_SELL,2024-03-15 10:30:00,2024-03-15 10:32:00,2024-03-15 10:42:00,SELL,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,DMI3_1030_BUY,2024-03-18 10:30:00,2024-03-18 10:32:00,2024-03-18 10:46:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_SELL,2024-03-18 20:54:00,2024-03-18 20:56:00,2024-03-19 08:10:00,SELL,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_BUY,2024-03-20 20:54:00,2024-03-20 20:56:00,2024-03-21 03:24:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_SELL,2024-03-22 03:50:00,2024-03-22 03:52:00,2024-03-22 08:50:00,SELL,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,DMI3_2058_BUY,2024-03-24 20:58:00,2024-03-24 21:00:00,2024-03-25 08:06:00,BUY,45.5,117.0,-117.0,STOP
COMPILADO_DMI3_EMAADX,EMAADX_BUY,2024-03-25 20:54:00,2024-03-25 20:56:00,2024-03-26 04:02:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_BUY,2024-03-26 20:54:00,2024-03-26 20:56:00,2024-03-27 07:50:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_BUY,2024-03-31 20:54:00,2024-03-31 20:56:00,2024-04-01 10:14:00,BUY,50.5,117.0,-117.0,STOP
COMPILADO_DMI3_EMAADX,DMI3_0348_BUY,2024-04-02 03:48:00,2024-04-02 03:50:00,2024-04-02 09:38:00,BUY,45.5,117.0,-117.0,STOP
COMPILADO_DMI3_EMAADX,EMAADX_BUY,2024-04-03 20:54:00,2024-04-03 20:56:00,2024-04-04 09:42:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,DMI3_1030_SELL,2024-04-05 10:30:00,2024-04-05 10:32:00,2024-04-05 10:36:00,SELL,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,DMI3_2058_BUY,2024-04-07 20:58:00,2024-04-07 21:00:00,2024-04-08 09:52:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,DMI3_1030_BUY,2024-04-08 10:30:00,2024-04-08 10:32:00,2024-04-08 11:32:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,DMI3_0348_BUY,2024-04-09 03:48:00,2024-04-09 03:50:00,2024-04-09 09:12:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_BUY,2024-04-12 03:50:00,2024-04-12 03:52:00,2024-04-12 07:50:00,BUY,50.5,117.0,-117.0,STOP
COMPILADO_DMI3_EMAADX,DMI3_1030_BUY,2024-04-15 10:30:00,2024-04-15 10:32:00,2024-04-15 11:52:00,BUY,45.5,117.0,-117.0,STOP
COMPILADO_DMI3_EMAADX,EMAADX_SELL,2024-04-16 03:50:00,2024-04-16 03:52:00,2024-04-16 07:24:00,SELL,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_BUY,2024-04-16 20:54:00,2024-04-16 20:56:00,2024-04-17 03:02:00,BUY,50.5,117.0,-117.0,STOP
COMPILADO_DMI3_EMAADX,EMAADX_BUY,2024-04-18 03:50:00,2024-04-18 03:52:00,2024-04-18 10:30:00,BUY,50.5,117.0,-117.0,STOP
COMPILADO_DMI3_EMAADX,EMAADX_SELL,2024-04-18 20:54:00,2024-04-18 20:56:00,2024-04-18 21:16:00,SELL,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_BUY,2024-04-19 03:50:00,2024-04-19 03:52:00,2024-04-19 08:24:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,DMI3_1030_SELL,2024-04-19 10:30:00,2024-04-19 10:32:00,2024-04-19 10:52:00,SELL,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_BUY,2024-04-21 20:54:00,2024-04-21 20:56:00,2024-04-22 10:48:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_BUY,2024-04-23 20:54:00,2024-04-23 20:56:00,2024-04-24 10:36:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_SELL,2024-04-25 20:54:00,2024-04-25 20:56:00,2024-04-26 09:50:00,SELL,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,DMI3_1030_SELL,2024-04-26 10:30:00,2024-04-26 10:32:00,2024-04-26 10:56:00,SELL,45.5,117.0,-117.0,STOP
COMPILADO_DMI3_EMAADX,EMAADX_BUY,2024-04-28 20:54:00,2024-04-28 20:56:00,2024-04-29 10:30:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,DMI3_0348_BUY,2024-04-30 03:48:00,2024-04-30 03:50:00,2024-04-30 12:08:00,BUY,45.5,117.0,-117.0,STOP
COMPILADO_DMI3_EMAADX,EMAADX_SELL,2024-05-01 03:50:00,2024-05-01 03:52:00,2024-05-01 06:10:00,SELL,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_BUY,2024-05-01 20:54:00,2024-05-01 20:56:00,2024-05-02 04:50:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_SELL,2024-05-03 03:50:00,2024-05-03 03:52:00,2024-05-03 09:30:00,SELL,50.5,117.0,-117.0,STOP
COMPILADO_DMI3_EMAADX,EMAADX_SELL,2024-05-05 20:54:00,2024-05-05 20:56:00,2024-05-06 14:00:00,SELL,50.5,117.0,-117.0,STOP
COMPILADO_DMI3_EMAADX,DMI3_1030_SELL,2024-05-10 10:30:00,2024-05-10 10:32:00,2024-05-10 11:20:00,SELL,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,DMI3_2058_BUY,2024-05-12 20:58:00,2024-05-12 21:00:00,2024-05-13 02:04:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_BUY,2024-05-13 03:50:00,2024-05-13 03:52:00,2024-05-14 09:30:00,BUY,50.5,117.0,-117.0,STOP
COMPILADO_DMI3_EMAADX,EMAADX_BUY,2024-05-15 20:54:00,2024-05-15 20:56:00,2024-05-17 15:00:00,BUY,50.5,117.0,-117.0,STOP
COMPILADO_DMI3_EMAADX,EMAADX_BUY,2024-05-19 20:54:00,2024-05-19 20:56:00,2024-05-20 10:50:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_BUY,2024-05-21 20:54:00,2024-05-21 20:56:00,2024-05-22 15:22:00,BUY,50.5,117.0,-117.0,STOP
COMPILADO_DMI3_EMAADX,EMAADX_BUY,2024-05-22 20:54:00,2024-05-22 20:56:00,2024-05-22 23:54:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_SELL,2024-05-23 03:50:00,2024-05-23 03:52:00,2024-05-23 10:48:00,SELL,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_SELL,2024-05-26 20:54:00,2024-05-26 20:56:00,2024-05-27 13:48:00,SELL,50.5,117.0,-117.0,STOP
COMPILADO_DMI3_EMAADX,DMI3_0348_BUY,2024-05-28 03:48:00,2024-05-28 03:50:00,2024-05-28 15:38:00,BUY,45.5,117.0,-117.0,STOP
COMPILADO_DMI3_EMAADX,DMI3_1030_SELL,2024-05-31 10:30:00,2024-05-31 10:32:00,2024-05-31 10:50:00,SELL,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,DMI3_2058_BUY,2024-06-02 20:58:00,2024-06-02 21:00:00,2024-06-02 21:18:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,DMI3_0348_BUY,2024-06-03 03:48:00,2024-06-03 03:50:00,2024-06-03 10:28:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,DMI3_1030_BUY,2024-06-03 10:30:00,2024-06-03 10:32:00,2024-06-03 10:46:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,DMI3_0348_BUY,2024-06-04 03:48:00,2024-06-04 03:50:00,2024-06-04 10:30:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_BUY,2024-06-04 20:54:00,2024-06-04 20:56:00,2024-06-05 06:50:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,DMI3_2058_BUY,2024-06-05 20:58:00,2024-06-05 21:00:00,2024-06-07 09:30:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,DMI3_0348_BUY,2024-06-10 03:48:00,2024-06-10 03:50:00,2024-06-10 11:58:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,DMI3_0348_BUY,2024-06-11 03:48:00,2024-06-11 03:50:00,2024-06-11 14:52:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,DMI3_2058_BUY,2024-06-12 20:58:00,2024-06-12 21:00:00,2024-06-13 03:42:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_BUY,2024-06-13 03:50:00,2024-06-13 03:52:00,2024-06-13 13:20:00,BUY,50.5,117.0,-117.0,STOP
COMPILADO_DMI3_EMAADX,EMAADX_BUY,2024-06-19 03:50:00,2024-06-19 03:52:00,2024-06-20 00:44:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_SELL,2024-06-20 03:50:00,2024-06-20 03:52:00,2024-06-20 09:42:00,SELL,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_BUY,2024-06-27 20:54:00,2024-06-27 20:56:00,2024-06-28 09:16:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,DMI3_1030_SELL,2024-06-28 10:30:00,2024-06-28 10:32:00,2024-06-28 11:00:00,SELL,45.5,117.0,-117.0,STOP
COMPILADO_DMI3_EMAADX,EMAADX_BUY,2024-07-01 03:50:00,2024-07-01 03:52:00,2024-07-01 10:46:00,BUY,50.5,117.0,-117.0,STOP
COMPILADO_DMI3_EMAADX,EMAADX_SELL,2024-07-01 20:54:00,2024-07-01 20:56:00,2024-07-01 23:48:00,SELL,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_SELL,2024-07-02 20:54:00,2024-07-02 20:56:00,2024-07-03 12:20:00,SELL,50.5,117.0,-117.0,STOP
COMPILADO_DMI3_EMAADX,DMI3_2058_BUY,2024-07-03 20:58:00,2024-07-03 21:00:00,2024-07-05 03:26:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_BUY,2024-07-05 03:50:00,2024-07-05 03:52:00,2024-07-05 10:54:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_SELL,2024-07-07 20:54:00,2024-07-07 20:56:00,2024-07-08 20:06:00,SELL,50.5,117.0,-117.0,STOP
COMPILADO_DMI3_EMAADX,EMAADX_BUY,2024-07-08 20:54:00,2024-07-08 20:56:00,2024-07-09 14:24:00,BUY,50.5,117.0,-117.0,STOP
COMPILADO_DMI3_EMAADX,EMAADX_SELL,2024-07-10 20:54:00,2024-07-10 20:56:00,2024-07-11 10:52:00,SELL,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_SELL,2024-07-11 20:54:00,2024-07-11 20:56:00,2024-07-12 02:14:00,SELL,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,DMI3_2058_BUY,2024-07-14 20:58:00,2024-07-14 21:00:00,2024-07-15 02:40:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_SELL,2024-07-16 03:50:00,2024-07-16 03:52:00,2024-07-16 04:12:00,SELL,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_SELL,2024-07-16 20:54:00,2024-07-16 20:56:00,2024-07-17 01:46:00,SELL,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_SELL,2024-07-17 03:50:00,2024-07-17 03:52:00,2024-07-17 04:26:00,SELL,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_BUY,2024-07-18 03:50:00,2024-07-18 03:52:00,2024-07-18 07:02:00,BUY,50.5,117.0,-117.0,STOP
COMPILADO_DMI3_EMAADX,EMAADX_SELL,2024-07-19 03:50:00,2024-07-19 03:52:00,2024-07-19 04:08:00,SELL,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,DMI3_1030_SELL,2024-07-19 10:30:00,2024-07-19 10:32:00,2024-07-19 10:40:00,SELL,45.5,117.0,-117.0,STOP
COMPILADO_DMI3_EMAADX,EMAADX_SELL,2024-07-22 20:54:00,2024-07-22 20:56:00,2024-07-23 03:12:00,SELL,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_SELL,2024-07-23 20:54:00,2024-07-23 20:56:00,2024-07-24 01:20:00,SELL,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_BUY,2024-07-25 03:50:00,2024-07-25 03:52:00,2024-07-25 05:04:00,BUY,50.5,117.0,-117.0,STOP
COMPILADO_DMI3_EMAADX,DMI3_1030_SELL,2024-07-26 10:30:00,2024-07-26 10:32:00,2024-07-26 10:42:00,SELL,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_BUY,2024-07-28 20:54:00,2024-07-28 20:56:00,2024-07-28 21:26:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_SELL,2024-07-29 20:54:00,2024-07-29 20:56:00,2024-07-29 23:34:00,SELL,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_BUY,2024-07-30 20:54:00,2024-07-30 20:56:00,2024-07-30 23:22:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_BUY,2024-07-31 20:54:00,2024-07-31 20:56:00,2024-08-01 05:08:00,BUY,50.5,117.0,-117.0,STOP
COMPILADO_DMI3_EMAADX,EMAADX_SELL,2024-08-04 20:54:00,2024-08-04 20:56:00,2024-08-04 21:12:00,SELL,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,DMI3_1030_BUY,2024-08-05 10:30:00,2024-08-05 10:32:00,2024-08-05 10:32:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_BUY,2024-08-05 20:54:00,2024-08-05 20:56:00,2024-08-05 21:48:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,DMI3_0348_BUY,2024-08-06 03:48:00,2024-08-06 03:50:00,2024-08-06 05:14:00,BUY,45.5,117.0,-117.0,STOP
COMPILADO_DMI3_EMAADX,EMAADX_SELL,2024-08-06 20:54:00,2024-08-06 20:56:00,2024-08-06 21:34:00,SELL,50.5,117.0,-117.0,STOP
COMPILADO_DMI3_EMAADX,EMAADX_SELL,2024-08-07 20:54:00,2024-08-07 20:56:00,2024-08-07 21:18:00,SELL,50.5,117.0,-117.0,STOP
COMPILADO_DMI3_EMAADX,DMI3_2058_BUY,2024-08-11 20:58:00,2024-08-11 21:00:00,2024-08-12 04:50:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,DMI3_0348_BUY,2024-08-13 03:48:00,2024-08-13 03:50:00,2024-08-13 04:06:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_SELL,2024-08-14 20:54:00,2024-08-14 20:56:00,2024-08-15 09:30:00,SELL,50.5,117.0,-117.0,STOP
COMPILADO_DMI3_EMAADX,EMAADX_BUY,2024-08-16 03:50:00,2024-08-16 03:52:00,2024-08-16 08:30:00,BUY,50.5,117.0,-117.0,STOP
COMPILADO_DMI3_EMAADX,DMI3_0348_BUY,2024-08-19 03:48:00,2024-08-19 03:50:00,2024-08-19 09:14:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_SELL,2024-08-21 03:50:00,2024-08-21 03:52:00,2024-08-21 11:36:00,SELL,50.5,117.0,-117.0,STOP
COMPILADO_DMI3_EMAADX,DMI3_2058_BUY,2024-08-21 20:58:00,2024-08-21 21:00:00,2024-08-22 08:20:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,DMI3_2058_BUY,2024-08-25 20:58:00,2024-08-25 21:00:00,2024-08-25 21:48:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,DMI3_0348_BUY,2024-08-26 03:48:00,2024-08-26 03:50:00,2024-08-26 04:32:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,DMI3_1030_BUY,2024-08-26 10:30:00,2024-08-26 10:32:00,2024-08-26 11:10:00,BUY,45.5,117.0,-117.0,STOP
COMPILADO_DMI3_EMAADX,EMAADX_BUY,2024-08-26 20:54:00,2024-08-26 20:56:00,2024-08-27 05:00:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,DMI3_1030_SELL,2024-08-30 10:30:00,2024-08-30 10:32:00,2024-08-30 11:56:00,SELL,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,DMI3_0348_BUY,2024-09-02 03:48:00,2024-09-02 03:50:00,2024-09-02 09:00:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,DMI3_1030_BUY,2024-09-02 10:30:00,2024-09-02 10:32:00,2024-09-02 19:02:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_SELL,2024-09-02 20:54:00,2024-09-02 20:56:00,2024-09-03 00:08:00,SELL,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,DMI3_0348_BUY,2024-09-03 03:48:00,2024-09-03 03:50:00,2024-09-03 04:08:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_SELL,2024-09-04 20:54:00,2024-09-04 20:56:00,2024-09-05 09:18:00,SELL,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,DMI3_2058_BUY,2024-09-08 20:58:00,2024-09-08 21:00:00,2024-09-08 21:28:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,DMI3_0348_BUY,2024-09-09 03:48:00,2024-09-09 03:50:00,2024-09-09 04:50:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,DMI3_1030_BUY,2024-09-09 10:30:00,2024-09-09 10:32:00,2024-09-09 10:50:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_SELL,2024-09-10 20:54:00,2024-09-10 20:56:00,2024-09-10 22:34:00,SELL,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_BUY,2024-09-11 03:50:00,2024-09-11 03:52:00,2024-09-11 09:12:00,BUY,50.5,117.0,50.5,TAKE
COMPILADO_DMI3_EMAADX,DMI3_1030_SELL,2024-09-13 10:30:00,2024-09-13 10:32:00,2024-09-13 11:24:00,SELL,45.5,117.0,-117.0,STOP
COMPILADO_DMI3_EMAADX,EMAADX_BUY,2024-09-15 20:54:00,2024-09-15 20:56:00,2024-09-16 10:12:00,BUY,50.5,117.0,-117.0,STOP
COMPILADO_DMI3_EMAADX,DMI3_0348_BUY,2024-09-17 03:48:00,2024-09-17 03:50:00,2024-09-17 04:36:00,BUY,45.5,117.0,45.5,TAKE
COMPILADO_DMI3_EMAADX,EMAADX_BUY,2024-09-17 20:54:00,2024-09-17 20:56:00,2024-09-18 12:46:00,BUY,50.5,117.0,-117.0,STOP
